customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_flag,tenure_group,monthly_charge_band,estimated_CLV
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.75,759.55,No,0,"0-12 Months","High charge",758.00
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",105.50,7611.55,No,0,"49+ Months","High charge",7596.00
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",24.70,1642.75,No,0,"49+ Months","Low charge",1580.80
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Mailed check",69.75,1545.40,No,0,"13-24 Months","Medium charge",1534.50
8847-GEOOQ,Male,0,Yes,No,60,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",60.20,3582.40,No,0,"49+ Months","Medium charge",3612.00
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",81.05,2227.10,Yes,1,"25-48 Months","High charge",2269.40
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.40,1417.90,No,0,"49+ Months","Low charge",1488.40
8313-NDOIA,Female,0,No,No,24,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",104.15,2494.65,No,0,"13-24 Months","High charge",2499.60
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,No,"One year",No,"Bank transfer (automatic)",92.90,2768.35,No,0,"25-48 Months","High charge",2601.20
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",80.80,2369.30,No,0,"25-48 Months","High charge",2424.00
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.00,38.00,No,0,"0-12 Months","Low charge",40.00
1452-VOQCH,Male,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.10,75.10,No,0,"0-12 Months","High charge",75.10
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.65,100.90,No,0,"0-12 Months","Low charge",117.90
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",69.45,1614.05,No,0,"13-24 Months","Medium charge",1666.80
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,No,"Electronic check",101.15,385.90,Yes,1,"0-12 Months","High charge",404.60
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",99.80,673.25,Yes,1,"0-12 Months","High charge",698.60
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",116.05,8404.90,No,0,"49+ Months","High charge",8355.60
2996-XAUVF,Male,0,No,No,70,No,"No phone service",DSL,No,No,No,Yes,No,Yes,"Two year",Yes,"Mailed check",40.05,2799.75,No,0,"49+ Months","Medium charge",2803.50
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",102.10,6538.45,No,0,"49+ Months","High charge",6534.40
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,"One year",Yes,"Electronic check",89.70,6588.95,No,0,"49+ Months","High charge",6458.40
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.90,868.10,No,0,"25-48 Months","Low charge",875.60
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",55.95,734.35,Yes,1,"13-24 Months","Medium charge",727.35
4933-IKULF,Female,1,No,No,17,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.65,330.60,No,0,"13-24 Months","Low charge",351.05
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",55.00,55.00,Yes,1,"0-12 Months","Medium charge",55.00
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Mailed check",70.05,564.40,No,0,"0-12 Months","High charge",630.45
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,"Mailed check",53.60,1315.35,No,0,"13-24 Months","Medium charge",1286.40
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",74.70,74.70,Yes,1,"0-12 Months","High charge",74.70
2359-KMGLI,Male,0,No,No,24,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",80.25,1861.50,Yes,1,"13-24 Months","High charge",1926.00
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",76.05,2747.20,No,0,"25-48 Months","High charge",2661.75
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,"Electronic check",75.70,554.05,No,0,"0-12 Months","High charge",529.90
0306-JAELE,Male,0,No,No,5,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",96.10,453.40,Yes,1,"0-12 Months","High charge",480.50
6227-HWPWX,Female,0,No,Yes,15,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",69.00,994.80,Yes,1,"13-24 Months","Medium charge",1035.00
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.65,225.75,No,0,"0-12 Months","Low charge",216.15
0447-BEMNG,Female,0,Yes,No,48,No,"No phone service",DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",45.30,2145.00,Yes,1,"25-48 Months","Medium charge",2174.40
4612-SSVHJ,Female,1,No,No,20,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",81.45,1671.60,No,0,"13-24 Months","High charge",1629.00
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",108.50,8003.80,No,0,"49+ Months","High charge",7812.00
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",83.55,680.05,Yes,1,"0-12 Months","High charge",668.40
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"Two year",Yes,"Credit card (automatic)",84.50,6130.85,No,0,"49+ Months","High charge",6084.00
9094-AZPHK,Female,0,No,No,15,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.15,1415.00,No,0,"13-24 Months","High charge",1502.25
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",88.60,6201.95,No,0,"49+ Months","High charge",6379.20
4472-LVYGI,Female,0,Yes,Yes,0,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",52.55,0.00,No,0,"0-12 Months","Medium charge",0.00
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.35,74.35,Yes,1,"0-12 Months","High charge",74.35
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",104.80,6597.25,No,0,"49+ Months","High charge",6602.40
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",59.00,114.15,No,0,"0-12 Months","Medium charge",118.00
0388-EOPEX,Female,0,Yes,No,2,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.40,139.40,Yes,1,"0-12 Months","High charge",148.80
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,"One year",No,"Bank transfer (automatic)",64.05,3902.60,No,0,"49+ Months","Medium charge",3907.05
6579-JPICP,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.40,20.40,No,0,"0-12 Months","Low charge",20.40
8205-OTCHB,Male,0,No,No,22,No,"No phone service",DSL,No,Yes,Yes,No,No,Yes,"One year",Yes,"Bank transfer (automatic)",43.75,903.60,Yes,1,"13-24 Months","Medium charge",962.50
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,"Mailed check",60.90,1785.65,No,0,"25-48 Months","Medium charge",1705.20
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.80,1397.65,No,0,"49+ Months","Low charge",1386.00
6235-VDHOM,Female,1,No,No,5,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",28.45,131.05,Yes,1,"0-12 Months","Low charge",142.25
7783-YKGDV,Female,0,No,No,12,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",99.70,1238.45,Yes,1,"0-12 Months","High charge",1196.40
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card (automatic)",116.25,3899.05,No,0,"25-48 Months","High charge",3952.50
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"Two year",Yes,"Credit card (automatic)",80.70,5676.00,No,0,"49+ Months","High charge",5729.70
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,"One year",No,"Bank transfer (automatic)",65.20,4543.15,No,0,"49+ Months","Medium charge",4564.00
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,"Fiber optic",Yes,No,Yes,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",84.05,4326.80,No,0,"49+ Months","High charge",4370.60
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",Yes,"Credit card (automatic)",79.45,5502.55,No,0,"49+ Months","High charge",5482.05
5609-CEBID,Female,1,No,No,20,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",94.10,1782.40,Yes,1,"13-24 Months","High charge",1882.00
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",78.00,851.80,No,0,"0-12 Months","High charge",858.00
7218-HKQFK,Male,0,Yes,No,2,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",94.20,167.50,Yes,1,"0-12 Months","High charge",188.40
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",80.50,502.85,Yes,1,"0-12 Months","High charge",483.00
1135-LMECX,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.85,19.85,No,0,"0-12 Months","Low charge",19.85
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,"Fiber optic",Yes,No,Yes,Yes,No,Yes,"One year",No,"Credit card (automatic)",94.30,1818.30,No,0,"13-24 Months","High charge",1886.00
8535-SFUTN,Male,0,No,No,61,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",106.45,6300.15,No,0,"49+ Months","High charge",6493.45
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.35,334.80,Yes,1,"0-12 Months","High charge",371.75
8677-HDZEE,Female,0,No,No,56,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",105.45,5916.95,No,0,"49+ Months","High charge",5905.20
2475-MROZF,Male,0,No,No,30,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",95.00,2852.40,No,0,"25-48 Months","High charge",2850.00
9412-GHEEC,Male,0,No,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Bank transfer (automatic)",104.80,4131.95,Yes,1,"25-48 Months","High charge",4192.00
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,"One year",No,"Mailed check",54.30,1546.30,No,0,"25-48 Months","Medium charge",1520.40
6705-LXORM,Female,1,Yes,No,5,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",70.05,302.60,No,0,"0-12 Months","High charge",350.25
0257-ZESQC,Female,1,Yes,No,27,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.20,1929.35,Yes,1,"25-48 Months","High charge",2030.40
7531-GQHME,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",20.05,265.45,No,0,"0-12 Months","Low charge",240.60
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",105.40,6989.45,No,0,"49+ Months","High charge",7061.80
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",51.60,1442.00,No,0,"25-48 Months","Medium charge",1496.40
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",85.50,4713.40,No,0,"49+ Months","High charge",4702.50
6825-UYPFK,Female,0,No,No,23,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",75.60,1758.60,Yes,1,"13-24 Months","High charge",1738.80
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.05,3480.00,Yes,1,"25-48 Months","High charge",3401.70
0750-EBAIU,Male,0,No,No,52,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,No,"One year",No,"Electronic check",91.25,4738.30,No,0,"49+ Months","High charge",4745.00
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",115.75,8399.15,No,0,"49+ Months","High charge",8334.00
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,No,"One year",Yes,"Credit card (automatic)",94.70,5430.35,No,0,"49+ Months","High charge",5492.60
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.60,686.95,No,0,"25-48 Months","Low charge",686.00
0356-OBMAC,Female,1,No,No,56,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",99.90,5706.30,No,0,"49+ Months","High charge",5594.40
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",21.10,490.65,No,0,"13-24 Months","Low charge",506.40
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.05,1360.25,No,0,"49+ Months","Low charge",1403.50
4234-XTNEA,Male,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",79.95,174.45,No,0,"0-12 Months","High charge",159.90
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",107.15,7379.80,No,0,"49+ Months","High charge",7286.20
9282-IZGQK,Female,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.00,85.00,Yes,1,"0-12 Months","High charge",85.00
5348-CAGXB,Male,0,No,No,12,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",89.55,1021.75,No,0,"0-12 Months","High charge",1074.60
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",81.55,5029.05,No,0,"49+ Months","High charge",5137.65
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,"One year",Yes,"Mailed check",58.45,1955.40,No,0,"25-48 Months","Medium charge",1928.85
8905-IAZPF,Female,0,Yes,No,69,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",95.65,6744.20,No,0,"49+ Months","High charge",6599.85
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",80.60,4946.70,No,0,"49+ Months","High charge",4836.00
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",113.10,8248.50,No,0,"49+ Months","High charge",8143.20
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Mailed check",58.95,601.60,No,0,"0-12 Months","Medium charge",648.45
2866-IKBTM,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.55,19.55,No,0,"0-12 Months","Low charge",19.55
1342-JPNKI,Male,0,No,No,10,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",86.05,834.10,Yes,1,"0-12 Months","High charge",860.50
2817-NTQDO,Male,0,No,No,13,No,"No phone service",DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",45.55,597.00,Yes,1,"13-24 Months","Medium charge",592.15
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,"Fiber optic",No,No,No,No,No,Yes,"One year",Yes,"Bank transfer (automatic)",78.95,2647.20,No,0,"25-48 Months","High charge",2684.30
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Mailed check",86.30,3266.00,Yes,1,"25-48 Months","High charge",3365.70
2560-PPCHE,Female,0,No,No,65,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",105.05,6744.25,No,0,"49+ Months","High charge",6828.25
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",101.90,5265.50,No,0,"49+ Months","High charge",5095.00
8138-EALND,Male,0,No,No,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.75,311.60,No,0,"13-24 Months","Low charge",296.25
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",110.30,7966.90,No,0,"49+ Months","High charge",7941.60
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",115.60,8220.40,No,0,"49+ Months","High charge",8323.20
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.35,1153.25,No,0,"49+ Months","Low charge",1064.25
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.60,514.75,No,0,"13-24 Months","Low charge",588.80
5301-GAUUY,Male,0,No,No,32,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",80.35,2596.15,Yes,1,"25-48 Months","High charge",2571.20
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,"One year",Yes,"Bank transfer (automatic)",68.75,3808.00,No,0,"49+ Months","Medium charge",3850.00
2654-VBVPB,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.90,19.90,No,0,"0-12 Months","Low charge",19.90
1154-HYWWO,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,"One year",No,"Mailed check",70.60,2708.20,No,0,"25-48 Months","High charge",2682.80
2501-XWWTZ,Male,0,No,No,11,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",70.20,760.05,No,0,"0-12 Months","High charge",772.20
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",49.30,49.30,No,0,"0-12 Months","Medium charge",49.30
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"One year",Yes,"Electronic check",107.25,6033.30,No,0,"49+ Months","High charge",6006.00
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",23.60,89.05,No,0,"0-12 Months","Low charge",70.80
